time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-09-01 00:00:00+00:00,,,5,3
2023-09-02 00:00:00+00:00,,,6,2
2023-09-03 00:00:00+00:00,,,28,4
2023-09-04 00:00:00+00:00,1.0,1.0,17,12
2023-09-05 00:00:00+00:00,8.0,2.0,102,19
2023-09-06 00:00:00+00:00,2.0,2.0,17,12
2023-09-07 00:00:00+00:00,1.0,1.0,15,4
2023-09-08 00:00:00+00:00,,,18,3
2023-09-09 00:00:00+00:00,,,1,1
2023-09-10 00:00:00+00:00,,,12,6
2023-09-11 00:00:00+00:00,,,38,11
2023-09-12 00:00:00+00:00,1.0,1.0,91,9
2023-09-13 00:00:00+00:00,1.0,1.0,60,7
2023-09-14 00:00:00+00:00,1.0,1.0,40,9
2023-09-15 00:00:00+00:00,,,2,1
