time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-12-08 00:00:00+00:00,,,97,7
2023-12-09 00:00:00+00:00,,,11,3
2023-12-10 00:00:00+00:00,,,311,4
2023-12-11 00:00:00+00:00,1.0,1.0,176,12
2023-12-12 00:00:00+00:00,,,93,15
2023-12-13 00:00:00+00:00,,,55,8
2023-12-14 00:00:00+00:00,1.0,1.0,61,10
2023-12-15 00:00:00+00:00,,,44,5
2023-12-16 00:00:00+00:00,,,17,7
2023-12-17 00:00:00+00:00,,,37,6
2023-12-18 00:00:00+00:00,,,121,30
2023-12-19 00:00:00+00:00,,,30,9
2023-12-20 00:00:00+00:00,,,62,12
2023-12-21 00:00:00+00:00,1.0,1.0,170,11
2023-12-22 00:00:00+00:00,,,2,2
