time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-14 00:00:00+00:00,1.0,1.0,5,1
2025-06-15 00:00:00+00:00,1.0,1.0,4,3
2025-06-16 00:00:00+00:00,1.0,1.0,20,13
2025-06-17 00:00:00+00:00,2.0,2.0,11,9
2025-06-18 00:00:00+00:00,,,35,15
2025-06-19 00:00:00+00:00,,,21,14
2025-06-20 00:00:00+00:00,,,23,10
2025-06-22 00:00:00+00:00,1.0,1.0,3,3
2025-06-23 00:00:00+00:00,,,29,13
2025-06-24 00:00:00+00:00,12.0,8.0,34,13
2025-06-25 00:00:00+00:00,,,16,13
2025-06-26 00:00:00+00:00,12.0,6.0,24,11
2025-06-27 00:00:00+00:00,2.0,2.0,1,1
