time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-02-24 00:00:00+00:00,1.0,1.0,,
2024-02-25 00:00:00+00:00,,,4.0,4.0
2024-02-26 00:00:00+00:00,2.0,2.0,45.0,19.0
2024-02-27 00:00:00+00:00,1.0,1.0,33.0,21.0
2024-02-28 00:00:00+00:00,,,35.0,21.0
2024-02-29 00:00:00+00:00,1.0,1.0,15.0,13.0
2024-03-01 00:00:00+00:00,,,6.0,5.0
2024-03-02 00:00:00+00:00,,,4.0,4.0
2024-03-03 00:00:00+00:00,1.0,1.0,6.0,4.0
2024-03-04 00:00:00+00:00,,,17.0,15.0
2024-03-05 00:00:00+00:00,,,69.0,45.0
2024-03-06 00:00:00+00:00,3.0,3.0,59.0,44.0
2024-03-07 00:00:00+00:00,1.0,1.0,66.0,24.0
2024-03-08 00:00:00+00:00,,,20.0,14.0
2024-03-09 00:00:00+00:00,1.0,1.0,3.0,3.0
