url_path,views_total,views_unique
/IdahoLabResearch/AquaPV/tree/main/evaporation_data,24,5
/IdahoLabResearch/AquaPV,21,6
/IdahoLabResearch/AquaPV/tree/main/src,11,5
/IdahoLabResearch/AquaPV/blob/main/evaporation_data/evaporation_analysis.ipynb,9,5
/IdahoLabResearch/AquaPV/tree/main,9,5
/IdahoLabResearch/AquaPV/tree/main/example_data,8,4
/IdahoLabResearch/AquaPV/blob/main/src/AquaPV.py,8,3
/IdahoLabResearch/AquaPV/blob/main/AquaPV_Demo.ipynb,6,3
/IdahoLabResearch/AquaPV/blob/main/src/CAPEX.py,4,3
/IdahoLabResearch/AquaPV/blob/main/evaporation_data/air_temp_C.parquet,4,2
