time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-07-29 00:00:00+00:00,16,14,,
2021-07-30 00:00:00+00:00,20,19,7.0,3.0
2021-07-31 00:00:00+00:00,25,19,1.0,1.0
2021-08-01 00:00:00+00:00,23,19,,
2021-08-02 00:00:00+00:00,32,21,14.0,5.0
2021-08-03 00:00:00+00:00,40,21,15.0,6.0
2021-08-04 00:00:00+00:00,19,18,2.0,2.0
2021-08-05 00:00:00+00:00,23,20,1.0,1.0
2021-08-06 00:00:00+00:00,23,22,,
2021-08-07 00:00:00+00:00,18,17,,
2021-08-08 00:00:00+00:00,18,17,,
2021-08-09 00:00:00+00:00,19,18,1.0,1.0
2021-08-10 00:00:00+00:00,19,18,1.0,1.0
2021-08-11 00:00:00+00:00,19,18,4.0,2.0
2021-08-12 00:00:00+00:00,2,2,,
