time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-06-22 00:00:00+00:00,54,7,1.0,1.0
2023-06-23 00:00:00+00:00,58,5,,
2023-06-24 00:00:00+00:00,1,1,,
2023-06-25 00:00:00+00:00,1,1,1.0,1.0
2023-06-26 00:00:00+00:00,35,10,7.0,2.0
2023-06-27 00:00:00+00:00,40,6,44.0,5.0
2023-06-28 00:00:00+00:00,33,10,15.0,3.0
2023-06-29 00:00:00+00:00,60,16,10.0,5.0
2023-06-30 00:00:00+00:00,5,5,1.0,1.0
2023-07-01 00:00:00+00:00,5,5,1.0,1.0
2023-07-03 00:00:00+00:00,86,6,8.0,2.0
2023-07-04 00:00:00+00:00,4,2,,
2023-07-05 00:00:00+00:00,42,17,22.0,5.0
2023-07-06 00:00:00+00:00,36,5,,
