time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-03-23 00:00:00+00:00,172,30,30.0,5.0
2022-03-24 00:00:00+00:00,42,19,1.0,1.0
2022-03-25 00:00:00+00:00,34,4,1.0,1.0
2022-03-26 00:00:00+00:00,4,1,1.0,1.0
2022-03-27 00:00:00+00:00,18,4,,
2022-03-28 00:00:00+00:00,32,3,2.0,2.0
2022-03-29 00:00:00+00:00,44,4,12.0,4.0
2022-03-30 00:00:00+00:00,18,1,13.0,3.0
2022-03-31 00:00:00+00:00,17,1,,
2022-04-01 00:00:00+00:00,32,4,2.0,2.0
2022-04-02 00:00:00+00:00,17,5,2.0,1.0
2022-04-03 00:00:00+00:00,3,1,,
2022-04-04 00:00:00+00:00,27,1,6.0,2.0
2022-04-05 00:00:00+00:00,88,7,11.0,4.0
