time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-12-18 00:00:00+00:00,73.0,12.0,8.0,1.0
2021-12-19 00:00:00+00:00,1.0,1.0,1.0,1.0
2021-12-20 00:00:00+00:00,15.0,9.0,1.0,1.0
2021-12-21 00:00:00+00:00,,,60.0,3.0
2021-12-22 00:00:00+00:00,67.0,11.0,125.0,2.0
2021-12-23 00:00:00+00:00,22.0,9.0,,
2021-12-24 00:00:00+00:00,,,1.0,1.0
2021-12-27 00:00:00+00:00,,,6.0,1.0
2021-12-28 00:00:00+00:00,,,42.0,6.0
2021-12-29 00:00:00+00:00,,,3.0,2.0
2021-12-30 00:00:00+00:00,,,2.0,1.0
2021-12-31 00:00:00+00:00,2.0,1.0,5.0,3.0
