time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-09-29 00:00:00+00:00,48.0,7.0,3.0,2.0
2021-09-30 00:00:00+00:00,11.0,5.0,7.0,2.0
2021-10-01 00:00:00+00:00,10.0,4.0,5.0,1.0
2021-10-02 00:00:00+00:00,1.0,1.0,2.0,1.0
2021-10-04 00:00:00+00:00,12.0,6.0,,
2021-10-05 00:00:00+00:00,,,1.0,1.0
2021-10-06 00:00:00+00:00,2.0,2.0,9.0,4.0
2021-10-07 00:00:00+00:00,26.0,8.0,25.0,7.0
2021-10-08 00:00:00+00:00,,,10.0,3.0
2021-10-09 00:00:00+00:00,,,8.0,1.0
2021-10-10 00:00:00+00:00,1.0,1.0,5.0,2.0
2021-10-11 00:00:00+00:00,15.0,8.0,2.0,2.0
2021-10-12 00:00:00+00:00,105.0,13.0,2.0,2.0
