time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-10-14 00:00:00+00:00,1.0,1.0,6,4
2021-10-15 00:00:00+00:00,1.0,1.0,11,4
2021-10-16 00:00:00+00:00,3.0,3.0,4,3
2021-10-17 00:00:00+00:00,1.0,1.0,1,1
2021-10-18 00:00:00+00:00,1.0,1.0,24,7
2021-10-19 00:00:00+00:00,2.0,2.0,14,4
2021-10-20 00:00:00+00:00,1.0,1.0,187,11
2021-10-21 00:00:00+00:00,11.0,3.0,227,11
2021-10-22 00:00:00+00:00,,,9,2
2021-10-23 00:00:00+00:00,6.0,2.0,27,3
2021-10-24 00:00:00+00:00,3.0,3.0,6,1
2021-10-25 00:00:00+00:00,1.0,1.0,28,6
2021-10-26 00:00:00+00:00,,,17,4
2021-10-27 00:00:00+00:00,,,18,6
2021-10-28 00:00:00+00:00,,,1,1
