time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-03-10 00:00:00+00:00,,,5,3
2022-03-11 00:00:00+00:00,,,3,1
2022-03-12 00:00:00+00:00,,,1,1
2022-03-13 00:00:00+00:00,,,1,1
2022-03-14 00:00:00+00:00,,,11,6
2022-03-15 00:00:00+00:00,2.0,2.0,10,4
2022-03-16 00:00:00+00:00,2.0,1.0,1,1
2022-03-17 00:00:00+00:00,,,2,2
2022-03-18 00:00:00+00:00,2.0,2.0,9,4
2022-03-20 00:00:00+00:00,,,2,2
2022-03-21 00:00:00+00:00,,,11,5
2022-03-22 00:00:00+00:00,,,16,4
2022-03-23 00:00:00+00:00,,,1,1
