time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-07-28 00:00:00+00:00,12,12,1.0,1.0
2021-07-29 00:00:00+00:00,18,17,,
2021-07-30 00:00:00+00:00,25,20,12.0,1.0
2021-07-31 00:00:00+00:00,18,17,,
2021-08-01 00:00:00+00:00,21,18,1.0,1.0
2021-08-02 00:00:00+00:00,18,17,,
2021-08-03 00:00:00+00:00,19,18,5.0,1.0
2021-08-04 00:00:00+00:00,18,17,,
2021-08-05 00:00:00+00:00,22,19,,
2021-08-06 00:00:00+00:00,23,22,,
2021-08-07 00:00:00+00:00,18,17,,
2021-08-08 00:00:00+00:00,18,17,1.0,1.0
2021-08-09 00:00:00+00:00,19,18,26.0,1.0
2021-08-10 00:00:00+00:00,19,17,,
