time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-10-23 00:00:00+00:00,24,13,1.0,1.0
2023-10-24 00:00:00+00:00,43,12,11.0,5.0
2023-10-25 00:00:00+00:00,99,21,1.0,1.0
2023-10-26 00:00:00+00:00,135,27,9.0,4.0
2023-10-27 00:00:00+00:00,65,17,,
2023-10-28 00:00:00+00:00,10,9,,
2023-10-29 00:00:00+00:00,27,11,,
2023-10-30 00:00:00+00:00,113,27,18.0,6.0
2023-10-31 00:00:00+00:00,70,21,3.0,3.0
2023-11-01 00:00:00+00:00,70,21,13.0,6.0
2023-11-02 00:00:00+00:00,145,25,5.0,1.0
2023-11-03 00:00:00+00:00,82,15,1.0,1.0
2023-11-04 00:00:00+00:00,12,10,1.0,1.0
2023-11-05 00:00:00+00:00,13,11,,
2023-11-06 00:00:00+00:00,35,8,2.0,2.0
