url_path,views_total,views_unique
/cisagov/icsnpp-c1222/tree/6c5e684aff7015b5f9e558fc5f24796cbccee24c,10,7
/cisagov/icsnpp-c1222,9,7
/cisagov/icsnpp-c1222/blob/6c5e684aff7015b5f9e558fc5f24796cbccee24c/analyzer/c1222.spicy,6,2
/cisagov/icsnpp-c1222/tree/main/analyzer,6,2
/cisagov/icsnpp-c1222/tree/6c5e684aff7015b5f9e558fc5f24796cbccee24c/analyzer,5,2
/cisagov/icsnpp-c1222/blob/main/scripts/main.zeek,4,3
/cisagov/icsnpp-c1222/tree/main/scripts,3,3
/cisagov/icsnpp-c1222/tree/main/src,3,3
/cisagov/icsnpp-c1222/blob/main/scripts/__load__.zeek,2,2
/cisagov/icsnpp-c1222/blob/main/scripts/c1222_types.zeek,2,2
