time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-10-10 00:00:00+00:00,1.0,1.0,,
2021-10-11 00:00:00+00:00,15.0,8.0,,
2021-10-12 00:00:00+00:00,109.0,12.0,6.0,3.0
2021-10-13 00:00:00+00:00,144.0,14.0,6.0,2.0
2021-10-14 00:00:00+00:00,5.0,3.0,6.0,2.0
2021-10-15 00:00:00+00:00,63.0,11.0,,
2021-10-16 00:00:00+00:00,43.0,8.0,,
2021-10-17 00:00:00+00:00,13.0,6.0,5.0,4.0
2021-10-18 00:00:00+00:00,192.0,15.0,15.0,3.0
2021-10-19 00:00:00+00:00,67.0,11.0,,
2021-10-20 00:00:00+00:00,101.0,11.0,1.0,1.0
2021-10-21 00:00:00+00:00,45.0,10.0,,
2021-10-22 00:00:00+00:00,,,3.0,1.0
2021-10-23 00:00:00+00:00,2.0,2.0,14.0,2.0
