time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-22 00:00:00+00:00,,,4,2
2024-09-23 00:00:00+00:00,1.0,1.0,13,6
2024-09-24 00:00:00+00:00,,,22,3
2024-09-25 00:00:00+00:00,1.0,1.0,17,3
2024-09-26 00:00:00+00:00,,,4,2
2024-09-27 00:00:00+00:00,,,4,3
2024-09-28 00:00:00+00:00,,,1,1
2024-09-30 00:00:00+00:00,1.0,1.0,14,4
2024-10-01 00:00:00+00:00,,,8,4
2024-10-02 00:00:00+00:00,40.0,40.0,3,2
2024-10-03 00:00:00+00:00,,,3,1
2024-10-04 00:00:00+00:00,,,1,1
2024-10-06 00:00:00+00:00,,,1,1
