time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-28 00:00:00+00:00,,,58,2
2024-05-29 00:00:00+00:00,,,40,7
2024-05-30 00:00:00+00:00,1.0,1.0,85,4
2024-05-31 00:00:00+00:00,3.0,3.0,4,2
2024-06-01 00:00:00+00:00,,,1,1
2024-06-02 00:00:00+00:00,,,1,1
2024-06-03 00:00:00+00:00,1.0,1.0,37,5
2024-06-04 00:00:00+00:00,8.0,4.0,267,6
2024-06-05 00:00:00+00:00,1.0,1.0,33,2
2024-06-06 00:00:00+00:00,6.0,6.0,77,3
2024-06-07 00:00:00+00:00,2.0,2.0,12,2
2024-06-08 00:00:00+00:00,3.0,2.0,2,1
2024-06-10 00:00:00+00:00,2.0,2.0,15,5
