time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-02-05 00:00:00+00:00,10,1,1.0,1.0
2025-02-06 00:00:00+00:00,32,4,27.0,1.0
2025-02-07 00:00:00+00:00,46,6,,
2025-02-08 00:00:00+00:00,6,3,1.0,1.0
2025-02-09 00:00:00+00:00,1,1,,
2025-02-10 00:00:00+00:00,35,4,,
2025-02-11 00:00:00+00:00,33,5,3.0,2.0
2025-02-12 00:00:00+00:00,34,5,2.0,2.0
2025-02-13 00:00:00+00:00,51,7,1.0,1.0
2025-02-14 00:00:00+00:00,57,11,25.0,2.0
2025-02-15 00:00:00+00:00,17,5,6.0,4.0
2025-02-16 00:00:00+00:00,10,6,,
2025-02-17 00:00:00+00:00,16,4,2.0,1.0
2025-02-18 00:00:00+00:00,23,3,39.0,3.0
2025-02-19 00:00:00+00:00,18,2,,
